mu,var_g,var_b,var_h,var_e,h[1],h[2],b[1],g[1],b[2],g[2],yhat[1],yhat[2],yhat[3],yhat[4],yhat[500],yhat[501],yhat[502],yhat[503],yhat[999],yhat[1000],yhat[1001],yhat[1002],yhat[1498],yhat[1499],yhat[1500],yhat[1501],yhat[1997],yhat[1998],yhat[2488],yhat[2489]
116.981540,369.574745,0.485360,651.601338,457.825343,11.969208,26.712685,0.391019,21.608126,-0.047371,16.859114,155.239064,155.239064,145.242875,145.242875,155.239064,155.239064,145.242875,145.242875,155.239064,155.239064,145.242875,145.242875,155.239064,155.239064,145.242875,145.242875,159.287946,159.287946,159.287946,159.287946
117.861511,377.785403,0.469558,1265.920394,460.938798,11.085526,27.796222,0.624317,16.001929,-0.026705,18.242503,151.869853,151.869853,146.893499,146.893499,151.869853,151.869853,146.893499,146.893499,151.869853,151.869853,146.893499,146.893499,151.869853,151.869853,146.893499,146.893499,163.157934,163.157934,163.157934,163.157934
117.347678,378.764610,0.416859,1204.678027,457.631046,11.642460,27.164655,0.316599,15.346636,-0.153493,20.916432,148.022766,148.022766,148.119531,148.119531,148.022766,148.022766,148.119531,148.119531,148.022766,148.022766,148.119531,148.119531,148.022766,148.022766,148.119531,148.119531,161.259173,161.259173,161.259173,161.259173
117.233470,351.939622,0.448592,986.576824,458.969749,12.284428,26.767600,0.488019,22.189158,-0.028100,16.077477,157.702091,157.702091,145.250184,145.250184,157.702091,157.702091,145.250184,145.250184,157.702091,157.702091,145.250184,145.250184,157.702091,157.702091,145.250184,145.250184,159.326380,159.326380,159.326380,159.326380
116.849993,364.731742,0.423383,994.637874,459.904182,11.868760,27.355287,0.430778,18.927359,-0.074045,18.602320,152.758909,152.758909,146.442249,146.442249,152.758909,152.758909,146.442249,146.442249,152.758909,152.758909,146.442249,146.442249,152.758909,152.758909,146.442249,146.442249,160.782076,160.782076,160.782076,160.782076
116.986265,347.462404,0.444016,566.479173,451.070342,12.187052,28.506554,0.205120,20.495635,0.049547,13.767262,152.168761,152.168761,143.544411,143.544411,152.168761,152.168761,143.544411,143.544411,152.168761,152.168761,143.544411,143.544411,152.168761,152.168761,143.544411,143.544411,160.672497,160.672497,160.672497,160.672497
116.445769,344.712600,0.489625,1282.286809,458.079603,13.227725,27.546772,0.363543,20.571670,-0.106210,18.865413,155.054015,155.054015,147.133995,147.133995,155.054015,155.054015,147.133995,147.133995,155.054015,155.054015,147.133995,147.133995,155.054015,155.054015,147.133995,147.133995,159.932220,159.932220,159.932220,159.932220
117.258920,360.969842,0.504231,453.904804,453.518752,12.376503,27.510922,0.428293,16.734088,-0.152150,19.209979,151.670278,151.670278,146.962321,146.962321,151.670278,151.670278,146.962321,146.962321,151.670278,151.670278,146.962321,146.962321,151.670278,151.670278,146.962321,146.962321,159.794043,159.794043,159.794043,159.794043
117.834251,380.352945,0.431798,1081.284577,463.308350,12.043665,27.873009,0.466465,28.369557,0.058443,16.030102,163.865416,163.865416,146.611881,146.611881,163.865416,163.865416,146.611881,146.611881,163.865416,163.865416,146.611881,146.611881,163.865416,163.865416,146.611881,146.611881,163.366331,163.366331,163.366331,163.366331
118.272780,359.186974,0.459030,569.583256,458.132569,11.344855,26.140171,0.499937,22.296035,0.016236,16.319562,157.585387,157.585387,146.121390,146.121390,157.585387,157.585387,146.121390,146.121390,157.585387,157.585387,146.121390,146.121390,157.585387,157.585387,146.121390,146.121390,161.156920,161.156920,161.156920,161.156920
117.240899,376.019972,0.518050,719.592053,457.549749,11.441070,26.099830,0.546282,27.005466,0.033809,22.060477,161.937484,161.937484,151.129256,151.129256,161.937484,161.937484,151.129256,151.129256,161.937484,161.937484,151.129256,151.129256,161.937484,161.937484,151.129256,151.129256,166.283613,166.283613,166.283613,166.283613
117.425331,358.878407,0.510127,709.855154,457.883884,12.439470,27.534418,0.472811,26.442797,0.050453,18.298298,162.189110,162.189110,148.790702,148.790702,162.189110,162.189110,148.790702,148.790702,162.189110,162.189110,148.790702,148.790702,162.189110,162.189110,148.790702,148.790702,164.647229,164.647229,164.647229,164.647229
116.753285,356.680469,0.501036,908.123929,464.174271,12.433024,26.882555,0.545039,11.292189,-0.059322,16.608667,147.254988,147.254988,145.057430,145.057430,147.254988,147.254988,145.057430,145.057430,147.254988,147.254988,145.057430,145.057430,147.254988,147.254988,145.057430,145.057430,158.649791,158.649791,158.649791,158.649791
116.800335,362.509865,0.504868,1321.741357,462.895960,11.581762,28.390385,0.448232,13.049679,-0.157750,16.572625,146.623088,146.623088,143.127698,143.127698,146.623088,146.623088,143.127698,143.127698,146.623088,146.623088,143.127698,143.127698,146.623088,146.623088,143.127698,143.127698,157.284757,157.284757,157.284757,157.284757
116.434442,364.705422,0.511797,819.384916,455.020624,12.669018,26.417707,0.473983,18.396925,0.008982,19.249274,153.505289,153.505289,148.466524,148.466524,153.505289,153.505289,148.466524,148.466524,153.505289,153.505289,148.466524,148.466524,153.505289,153.505289,148.466524,148.466524,162.338702,162.338702,162.338702,162.338702
116.934920,358.755628,0.467953,612.399268,458.334769,11.692501,27.640531,0.471697,23.262317,-0.003490,14.596989,157.405051,157.405051,143.183608,143.183608,157.405051,157.405051,143.183608,143.183608,157.405051,157.405051,143.183608,143.183608,157.405051,157.405051,143.183608,143.183608,159.075987,159.075987,159.075987,159.075987
117.031598,372.324180,0.421282,1484.620990,458.461657,12.470988,26.478765,0.470533,32.042374,-0.099041,20.528846,167.412969,167.412969,148.796294,148.796294,167.412969,167.412969,148.796294,148.796294,167.412969,167.412969,148.796294,148.796294,167.412969,167.412969,148.796294,148.796294,161.416729,161.416729,161.416729,161.416729
116.179885,357.177586,0.474158,793.071517,452.439475,12.130266,27.653521,0.216546,21.144950,-0.096110,23.114087,152.081864,152.081864,150.258402,150.258402,152.081864,152.081864,150.258402,150.258402,152.081864,152.081864,150.258402,150.258402,152.081864,152.081864,150.258402,150.258402,164.289723,164.289723,164.289723,164.289723
116.317474,350.121846,0.477846,708.022152,463.683035,12.034896,27.719020,0.640995,14.965557,-0.141260,18.039579,151.032234,151.032234,144.691901,144.691901,151.032234,151.032234,144.691901,144.691901,151.032234,151.032234,144.691901,144.691901,151.032234,151.032234,144.691901,144.691901,158.160487,158.160487,158.160487,158.160487
116.525787,377.729543,0.521968,386.674632,464.566430,12.347016,27.218657,0.465377,21.641608,-0.165094,15.036240,156.260434,156.260434,141.870629,141.870629,156.260434,156.260434,141.870629,141.870629,156.260434,156.260434,141.870629,141.870629,156.260434,156.260434,141.870629,141.870629,154.287057,154.287057,154.287057,154.287057
116.227767,391.101167,0.499122,1149.992774,466.212045,11.714992,27.597269,0.652124,21.856962,-0.066284,18.586009,157.439354,157.439354,145.752250,145.752250,157.439354,157.439354,145.752250,145.752250,157.439354,157.439354,145.752250,145.752250,157.439354,157.439354,145.752250,145.752250,160.581785,160.581785,160.581785,160.581785
117.131258,398.073016,0.527315,694.591563,456.979609,12.202366,26.785428,0.581198,24.322134,-0.030331,22.103242,160.747750,160.747750,151.066759,151.066759,160.747750,160.747750,151.066759,151.066759,160.747750,160.747750,151.066759,151.066759,160.747750,160.747750,151.066759,151.066759,165.207507,165.207507,165.207507,165.207507
117.099839,368.339580,0.490611,400.716478,452.582866,11.280550,26.432394,0.397337,17.330483,0.079044,19.888190,150.193056,150.193056,149.160240,149.160240,150.193056,150.193056,149.160240,149.160240,150.193056,150.193056,149.160240,149.160240,150.193056,150.193056,149.160240,149.160240,165.509747,165.509747,165.509747,165.509747
117.024777,372.747488,0.520335,914.389403,456.842690,11.406035,26.602790,0.429015,23.633559,-0.054731,18.947538,156.957731,156.957731,146.754090,146.754090,156.957731,156.957731,146.754090,146.754090,156.957731,156.957731,146.754090,146.754090,156.957731,156.957731,146.754090,146.754090,161.119117,161.119117,161.119117,161.119117
116.508732,361.169803,0.450781,526.912677,456.819087,12.439025,27.631043,0.296209,16.650549,-0.023694,18.395600,149.282858,149.282858,147.048627,147.048627,149.282858,149.282858,147.048627,147.048627,149.282858,149.282858,147.048627,147.048627,149.282858,149.282858,147.048627,147.048627,161.880686,161.880686,161.880686,161.880686
117.370571,361.221878,0.455689,648.053341,461.063772,10.818166,25.541515,0.246190,19.834599,-0.098590,18.621335,150.686661,150.686661,145.743509,145.743509,150.686661,150.686661,145.743509,145.743509,150.686661,150.686661,145.743509,145.743509,150.686661,150.686661,145.743509,145.743509,159.015281,159.015281,159.015281,159.015281
118.189788,371.662628,0.526647,321.417022,461.740442,9.893924,26.698130,0.327769,23.451145,0.099146,14.707134,154.777775,154.777775,143.771791,143.771791,154.777775,154.777775,143.771791,143.771791,154.777775,154.777775,143.771791,143.771791,154.777775,154.777775,143.771791,143.771791,162.242069,162.242069,162.242069,162.242069
118.487308,364.729928,0.507368,996.533517,452.362888,10.955729,25.986703,0.444597,19.135645,-0.087664,17.004895,153.449567,153.449567,145.487514,145.487514,153.449567,153.449567,145.487514,145.487514,153.449567,153.449567,145.487514,145.487514,153.449567,153.449567,145.487514,145.487514,159.200820,159.200820,159.200820,159.200820
117.784680,393.328594,0.489406,919.768639,453.213759,11.408407,26.876595,0.577311,18.131179,-0.029091,17.072762,153.910460,153.910460,145.933963,145.933963,153.910460,153.910460,145.933963,145.933963,153.910460,153.910460,145.933963,145.933963,153.910460,153.910460,145.933963,145.933963,160.952160,160.952160,160.952160,160.952160
117.454851,394.062749,0.481598,923.238166,451.618442,11.897260,26.436517,0.456922,24.005237,0.100975,16.989945,158.793466,158.793466,147.543382,147.543382,158.793466,158.793466,147.543382,147.543382,158.793466,158.793466,147.543382,147.543382,158.793466,158.793466,147.543382,147.543382,163.550741,163.550741,163.550741,163.550741
116.943068,390.048501,0.462571,682.032753,457.514858,12.416851,28.077514,0.340832,25.227779,-0.131863,21.437425,158.819764,158.819764,149.160018,149.160018,158.819764,158.819764,149.160018,149.160018,158.819764,158.819764,149.160018,149.160018,158.819764,158.819764,149.160018,149.160018,162.755616,162.755616,162.755616,162.755616
116.472027,332.105386,0.462013,1269.286468,459.448926,12.927806,27.326074,0.350711,22.159790,0.055519,16.395336,156.093540,156.093540,146.512912,146.512912,156.093540,156.093540,146.512912,146.512912,156.093540,156.093540,146.512912,146.512912,156.093540,156.093540,146.512912,146.512912,161.710562,161.710562,161.710562,161.710562
116.617107,342.475293,0.464047,540.216904,458.646856,12.439449,27.757065,0.318526,17.866913,0.099130,19.875133,150.885752,150.885752,150.164811,150.164811,150.885752,150.885752,150.164811,150.164811,150.885752,150.885752,150.164811,150.164811,150.885752,150.885752,150.164811,150.164811,167.000860,167.000860,167.000860,167.000860
116.511485,379.429432,0.459218,702.598857,471.864443,12.456674,28.347270,0.725273,22.903693,-0.213759,19.928834,160.906339,160.906339,146.234264,146.234264,160.906339,160.906339,146.234264,146.234264,160.906339,160.906339,146.234264,146.234264,160.906339,160.906339,146.234264,146.234264,158.728098,158.728098,158.728098,158.728098
116.517674,354.759842,0.431629,1260.331056,458.354545,12.814511,26.385264,0.450532,22.792492,0.018816,17.666004,157.898022,157.898022,147.239303,147.239303,157.898022,157.898022,147.239303,147.239303,157.898022,157.898022,147.239303,147.239303,157.898022,157.898022,147.239303,147.239303,161.065400,161.065400,161.065400,161.065400
115.636895,355.750835,0.454216,867.578136,454.039990,12.214859,27.949027,0.400373,22.546348,-0.144246,16.088658,155.288598,155.288598,142.178468,142.178468,155.288598,155.288598,142.178468,142.178468,155.288598,155.288598,142.178468,142.178468,155.288598,155.288598,142.178468,142.178468,155.643045,155.643045,155.643045,155.643045
115.731925,345.606734,0.486997,1172.747774,455.696922,12.437328,28.100660,0.387682,18.080440,-0.095544,21.813459,151.071425,151.071425,148.794395,148.794395,151.071425,151.071425,148.794395,148.794395,151.071425,151.071425,148.794395,148.794395,151.071425,151.071425,148.794395,148.794395,162.961185,162.961185,162.961185,162.961185
116.442838,379.216294,0.513752,757.169827,454.475369,12.757183,27.678968,0.498307,20.570431,-0.133033,17.361296,156.127452,156.127452,144.864191,144.864191,156.127452,156.127452,144.864191,144.864191,156.127452,156.127452,144.864191,144.864191,156.127452,156.127452,144.864191,144.864191,157.800886,157.800886,157.800886,157.800886
116.146245,375.799749,0.465587,635.755146,457.196954,12.881311,27.441610,0.493043,23.463225,-0.145932,18.780198,158.841822,158.841822,145.927961,145.927961,158.841822,158.841822,145.927961,145.927961,158.841822,158.841822,145.927961,145.927961,158.841822,158.841822,145.927961,145.927961,158.363449,158.363449,158.363449,158.363449
115.515726,355.440740,0.472584,393.530763,454.351185,13.409547,27.719360,0.567543,24.809895,0.072591,19.984475,161.345661,161.345661,149.883160,149.883160,161.345661,161.345661,149.883160,149.883160,161.345661,161.345661,149.883160,149.883160,161.345661,161.345661,149.883160,149.883160,165.231735,165.231735,165.231735,165.231735
115.289439,379.488964,0.429646,1326.850384,465.461482,12.670436,28.406926,0.369844,27.427395,-0.075965,19.543156,160.073353,160.073353,146.540517,146.540517,160.073353,160.073353,146.540517,146.540517,160.073353,160.073353,146.540517,146.540517,160.073353,160.073353,146.540517,146.540517,161.081582,161.081582,161.081582,161.081582
116.124812,359.382647,0.440515,1212.894912,461.178037,11.809281,28.224053,0.639255,24.981222,-0.102102,18.361174,160.464457,160.464457,145.089521,145.089521,160.464457,160.464457,145.089521,145.089521,160.464457,160.464457,145.089521,145.089521,160.464457,160.464457,145.089521,145.089521,159.828319,159.828319,159.828319,159.828319
115.794629,342.671755,0.486639,783.341971,458.774253,12.060933,28.058898,0.193463,25.403001,0.073943,23.690409,155.591913,155.591913,152.437788,152.437788,155.591913,155.591913,152.437788,152.437788,155.591913,155.591913,152.437788,152.437788,155.591913,155.591913,152.437788,152.437788,169.618686,169.618686,169.618686,169.618686
116.434289,357.246365,0.462388,714.468909,468.414708,11.367448,28.063309,0.367589,24.884391,-0.078147,18.205889,156.864681,156.864681,145.119295,145.119295,156.864681,156.864681,145.119295,145.119295,156.864681,156.864681,145.119295,145.119295,156.864681,156.864681,145.119295,145.119295,160.510424,160.510424,160.510424,160.510424
116.980834,372.077907,0.414189,524.344314,462.464781,12.150561,27.462214,0.454580,26.889937,-0.168787,22.986287,161.544738,161.544738,150.066823,150.066823,161.544738,161.544738,150.066823,150.066823,161.544738,161.544738,150.066823,150.066823,161.544738,161.544738,150.066823,150.066823,162.794065,162.794065,162.794065,162.794065
117.020200,363.274803,0.449948,579.583059,446.573120,12.489961,26.979025,0.553324,17.418845,0.011188,17.738811,153.840006,153.840006,147.388705,147.388705,153.840006,153.840006,147.388705,147.388705,153.840006,153.840006,147.388705,147.388705,153.840006,153.840006,147.388705,147.388705,162.039868,162.039868,162.039868,162.039868
116.997595,385.879732,0.457150,450.880924,454.720751,11.263299,26.001910,0.450360,21.182263,0.021770,19.532880,154.515691,154.515691,148.038973,148.038973,154.515691,154.515691,148.038973,148.038973,154.515691,154.515691,148.038973,148.038973,154.515691,154.515691,148.038973,148.038973,163.098439,163.098439,163.098439,163.098439
116.994453,358.344498,0.471068,722.334794,455.823054,10.719854,26.440653,0.483704,26.630412,0.039003,20.391726,159.529950,159.529950,148.524143,148.524143,159.529950,159.529950,148.524143,148.524143,159.529950,159.529950,148.524143,148.524143,159.529950,159.529950,148.524143,148.524143,164.858105,164.858105,164.858105,164.858105
