Exp,Pedi,Repl,count
DEH1,LH212HT/LH195,1,6
DEH1,LH212HT/LH195,2,6
DEH1,LH216/LH195,1,6
DEH1,LH216/LH195,2,6
DEH1,LH220HT/3IIH6,1,6
DEH1,LH220HT/3IIH6,2,6
DEH1,LH222/3IIH6,1,6
DEH1,LH222/3IIH6,2,6
DEH1,LH74/PHN82,1,6
DEH1,LH74/PHN82,2,6
DEH1,LH82/CG102,1,6
DEH1,LH82/CG102,2,6
DEH1,MS222/3IIH6,1,6
DEH1,MS222/3IIH6,2,6
DEH1,N192/3IIH6,1,6
DEH1,N192/3IIH6,2,6
DEH1,N209/3IIH6,1,6
DEH1,N209/3IIH6,2,6
DEH1,N217/3IIH6,1,6
DEH1,N217/3IIH6,2,6
DEH1,N218/3IIH6,1,6
DEH1,N218/3IIH6,2,6
DEH1,N28HT/3IIH6,1,6
DEH1,N28HT/3IIH6,2,6
DEH1,N501/3IIH6,1,6
DEH1,N501/3IIH6,2,6
DEH1,NKH8431/3IIH6,1,6
DEH1,NKH8431/3IIH6,2,6
DEH1,OS420/3IIH6,1,6
DEH1,OS420/3IIH6,2,6
DEH1,PB80/PHZ51,1,6
DEH1,PB80/PHZ51,2,6
DEH1,PHB09/3IIH6,1,6
DEH1,PHB09/3IIH6,2,6
DEH1,PHB47/3IIH6,1,6
DEH1,PHB47/3IIH6,2,6
DEH1,PHB47/LH123HT,1,6
DEH1,PHB47/LH123HT,2,6
DEH1,PHB47/LH185,1,6
DEH1,PHB47/LH185,2,6
DEH1,PHB47/LH38,1,6
DEH1,PHB47/LH38,2,6
DEH1,PHB47/LH51,1,6
DEH1,PHB47/LH51,2,6
DEH1,PHB47/LH82,1,6
DEH1,PHB47/LH82,2,6
DEH1,PHB47/PHG29,1,6
DEH1,PHB47/PHG29,2,6
DEH1,PHB47/PHG47,1,6
DEH1,PHB47/PHG47,2,6
DEH1,PHB47/PHG83,1,6
DEH1,PHB47/PHG83,2,6
DEH1,PHB47/PHK56,1,6
DEH1,PHB47/PHK56,2,6
DEH1,PHB47/PHK76,1,6
DEH1,PHB47/PHK76,2,6
DEH1,PHB47/PHN82,1,6
DEH1,PHB47/PHN82,2,6
DEH1,PHB47/PHR55,1,6
DEH1,PHB47/PHR55,2,6
DEH1,PHB47/PHW30,1,6
DEH1,PHB47/PHW30,2,6
DEH1,PHB47/PHZ51,1,12
DEH1,PHB47/PHZ51,2,12
DEH1,PHB47/Q381,1,6
DEH1,PHB47/Q381,2,6
DEH1,PHBB3/3IIH6,1,6
DEH1,PHBB3/3IIH6,2,6
DEH1,PHBW8/3IIH6,1,6
DEH1,PHBW8/3IIH6,2,6
DEH1,PHG29/PHG47,1,6
DEH1,PHG29/PHG47,2,6
DEH1,PHG39/PHN82,1,6
DEH1,PHG39/PHN82,2,6
DEH1,PHG39/TX205,1,6
DEH1,PHG39/TX205,2,6
DEH1,PHG80/3IIH6,1,6
DEH1,PHG80/3IIH6,2,6
DEH1,PHG80/PHZ51,1,6
DEH1,PHG80/PHZ51,2,6
DEH1,PHN11_OH43_0001/PHB47,1,6
DEH1,PHN11_OH43_0001/PHB47,2,6
DEH1,PHN11_PHG47_0251/PHB47,1,6
DEH1,PHN11_PHG47_0251/PHB47,2,6
DEH1,PHN11_PHW65_0323/LH195,1,6
DEH1,PHN11_PHW65_0323/LH195,2,6
DEH1,PHN66/LH123HT,1,6
DEH1,PHN66/LH123HT,2,6
DEH1,PHN66/LH185,1,6
DEH1,PHN66/LH185,2,6
DEH1,PHN66/LH38,1,6
DEH1,PHN66/LH38,2,6
DEH1,PHN66/LH51,1,6
DEH1,PHN66/LH51,2,6
DEH1,PHN66/LH82,1,6
DEH1,PHN66/LH82,2,6
DEH1,PHN66/PHG29,1,6
DEH1,PHN66/PHG29,2,6
DEH1,PHN66/PHG47,1,6
DEH1,PHN66/PHG47,2,6
DEH1,PHN66/PHG83,1,6
DEH1,PHN66/PHG83,2,6
DEH1,PHN66/PHK56,1,6
DEH1,PHN66/PHK56,2,6
DEH1,PHN66/PHK76,1,6
DEH1,PHN66/PHK76,2,6
DEH1,PHN66/PHN82,1,6
DEH1,PHN66/PHN82,2,6
DEH1,PHN66/PHR55,1,6
DEH1,PHN66/PHR55,2,6
DEH1,PHN66/PHW30,1,6
DEH1,PHN66/PHW30,2,6
DEH1,PHN66/PHZ51,1,6
DEH1,PHN66/PHZ51,2,6
DEH1,PHN66/Q381,1,6
DEH1,PHN66/Q381,2,6
DEH1,PHP02/PHB47,1,6
DEH1,PHP02/PHB47,2,6
DEH1,PHP85/3IIH6,1,6
DEH1,PHP85/3IIH6,2,6
DEH1,PHT69/3IIH6,1,6
DEH1,PHT69/3IIH6,2,6
DEH1,PHV37/3IIH6,1,6
DEH1,PHV37/3IIH6,2,6
DEH1,PHW52/LH123HT,1,6
DEH1,PHW52/LH123HT,2,6
DEH1,PHW52/LH185,1,6
DEH1,PHW52/LH185,2,6
DEH1,PHW52/LH38,1,6
DEH1,PHW52/LH38,2,6
DEH1,PHW52/LH51,1,6
DEH1,PHW52/LH51,2,6
DEH1,PHW52/LH82,1,6
DEH1,PHW52/LH82,2,6
DEH1,PHW52/PHG29,1,6
DEH1,PHW52/PHG29,2,6
DEH1,PHW52/PHG47,1,6
DEH1,PHW52/PHG47,2,6
DEH1,PHW52/PHG83,1,6
DEH1,PHW52/PHG83,2,6
DEH1,PHW52/PHK56,1,6
DEH1,PHW52/PHK56,2,6
DEH1,PHW52/PHK76,1,6
DEH1,PHW52/PHK76,2,6
DEH1,PHW52/PHM49,1,6
DEH1,PHW52/PHM49,2,6
DEH1,PHW52/PHN82,1,12
DEH1,PHW52/PHN82,2,12
DEH1,PHW52/PHR55,1,6
DEH1,PHW52/PHR55,2,6
DEH1,PHW52/PHW30,1,6
DEH1,PHW52/PHW30,2,6
DEH1,PHW52/PHZ51,1,6
DEH1,PHW52/PHZ51,2,6
DEH1,PHW52/Q381,1,6
DEH1,PHW52/Q381,2,6
DEH1,PHW52/TX205,1,6
DEH1,PHW52/TX205,2,6
DEH1,R229/3IIH6,1,6
DEH1,R229/3IIH6,2,6
DEH1,REDEAR2-2-2-1-1-2-B-B-1-B10/LH195,1,6
DEH1,REDEAR2-2-2-1-1-2-B-B-1-B10/LH195,2,6
DEH1,SD101/3IIH6,1,6
DEH1,SD101/3IIH6,2,6
DEH1,TR 9-1-1-6/3IIH6,1,6
DEH1,TR 9-1-1-6/3IIH6,2,6
DEH1,TX714/PHZ51,1,6
DEH1,TX714/PHZ51,2,6
DEH1,TX714/TX777,1,6
DEH1,TX714/TX777,2,6
DEH1,VA35/LH195,1,6
DEH1,VA35/LH195,2,6
DEH1,W10001_0022/PHB47,1,6
DEH1,W10001_0022/PHB47,2,6
DEH1,W10004_0007/3IIH6,1,6
DEH1,W10004_0007/3IIH6,2,6
DEH1,W10004_0008/3IIH6,1,6
DEH1,W10004_0008/3IIH6,2,6
DEH1,W10004_0011/3IIH6,1,6
DEH1,W10004_0011/3IIH6,2,6
DEH1,W10004_0026/3IIH6,1,6
DEH1,W10004_0026/3IIH6,2,6
DEH1,W10004_0041/3IIH6,1,6
DEH1,W10004_0041/3IIH6,2,6
DEH1,W10004_0045/3IIH6,1,6
DEH1,W10004_0045/3IIH6,2,6
DEH1,W10004_0062/3IIH6,1,6
DEH1,W10004_0062/3IIH6,2,6
DEH1,W10004_0072/3IIH6,1,6
DEH1,W10004_0072/3IIH6,2,6
DEH1,W10004_0080/3IIH6,1,6
DEH1,W10004_0080/3IIH6,2,6
DEH1,W10004_0095/3IIH6,1,6
DEH1,W10004_0095/3IIH6,2,6
DEH1,W10004_0119/3IIH6,1,6
DEH1,W10004_0119/3IIH6,2,6
DEH1,W10004_0121/3IIH6,1,6
DEH1,W10004_0121/3IIH6,2,6
DEH1,W10004_0140/3IIH6,1,6
DEH1,W10004_0140/3IIH6,2,6
DEH1,W10004_0148/3IIH6,1,6
DEH1,W10004_0148/3IIH6,2,6
DEH1,W10004_0178/3IIH6,1,6
DEH1,W10004_0178/3IIH6,2,6
DEH1,W10004_0208/3IIH6,1,6
DEH1,W10004_0208/3IIH6,2,6
DEH1,W10004_0212/3IIH6,1,6
DEH1,W10004_0212/3IIH6,2,6
DEH1,W10004_0216/PHZ51,1,6
DEH1,W10004_0216/PHZ51,2,6
DEH1,W10004_0225/3IIH6,1,6
DEH1,W10004_0225/3IIH6,2,6
DEH1,W10004_0258/3IIH6,1,6
DEH1,W10004_0258/3IIH6,2,6
DEH1,W10004_0292/3IIH6,1,6
DEH1,W10004_0292/3IIH6,2,6
DEH1,W10005_0107/PHB47,1,6
DEH1,W10005_0107/PHB47,2,6
DEH1,W10005_0147/PHB47,1,6
DEH1,W10005_0147/PHB47,2,6
DEH1,W10008_0069/PHB47,1,6
DEH1,W10008_0069/PHB47,2,6
DEH1,W37A/PHB47,1,6
DEH1,W37A/PHB47,2,6
DEH1,WF9/H95,1,6
DEH1,WF9/H95,2,6
GAH1,B73/PHZ51,1,10
GAH1,B73/PHZ51,2,10
GAH1,LH195/PHZ51,1,10
GAH1,LH195/PHZ51,2,10
GAH1,PHB47/PHZ51,1,10
GAH1,PHB47/PHZ51,2,10
GAH1,PHW52/PHM49,1,10
GAH1,PHW52/PHM49,2,10
GAH1,PHW52/PHN82,1,10
GAH1,PHW52/PHN82,2,10
GAH2,2369/3IIH6,1,6
GAH2,2369/3IIH6,2,6
GAH2,B14A/H95,1,6
GAH2,B14A/H95,2,6
GAH2,B14A/MO17,1,6
GAH2,B14A/MO17,2,6
GAH2,B14A/OH43,1,6
GAH2,B14A/OH43,2,6
GAH2,B37/H95,1,6
GAH2,B37/MO17,2,6
GAH2,B37/OH43,1,6
GAH2,B73/MO17,1,6
GAH2,B73/MO17,2,6
GAH2,B73/PHM49,1,6
GAH2,B73/PHM49,2,6
GAH2,B73/PHN82,1,6
GAH2,B73/PHN82,2,6
GAH2,B73/PHZ51,1,6
GAH2,B73/PHZ51,2,6
GAH2,B73/TX777,1,6
GAH2,B73/TX777,2,6
GAH2,B97/PHB47,1,6
GAH2,B97/PHB47,2,6
GAH2,BGEM-0001-N/LH195,1,6
GAH2,BGEM-0001-N/LH195,2,6
GAH2,BGEM-0039-N/LH195,1,6
GAH2,BGEM-0039-N/LH195,2,6
GAH2,BGEM-0040-N/LH195,1,6
GAH2,BGEM-0040-N/LH195,2,6
GAH2,BGEM-0046-N/LH195,1,6
GAH2,BGEM-0046-N/LH195,2,6
GAH2,BGEM-0063-N/LH195,1,6
GAH2,BGEM-0066-N/LH195,1,6
GAH2,BGEM-0066-N/LH195,2,6
GAH2,BGEM-0089-N/LH195,1,6
GAH2,BGEM-0089-N/LH195,2,6
GAH2,BGEM-0102-N/LH195,1,6
GAH2,BGEM-0107-N/LH195,1,6
GAH2,BGEM-0107-N/LH195,2,6
GAH2,BGEM-0121-N/LH195,2,6
GAH2,BGEM-0124-N/LH195,1,6
GAH2,BGEM-0124-N/LH195,2,6
GAH2,BGEM-0125-N/LH195,1,6
GAH2,BGEM-0125-N/LH195,2,6
GAH2,BGEM-0129-N/LH195,1,6
GAH2,BGEM-0129-N/LH195,2,6
GAH2,BGEM-0130-N/LH195,1,6
GAH2,BGEM-0130-N/LH195,2,6
GAH2,BGEM-0140-N/LH195,1,6
GAH2,BGEM-0140-N/LH195,2,6
GAH2,BGEM-0143-N/LH195,2,6
GAH2,BGEM-0151-N/LH195,2,6
GAH2,BGEM-0157-N/LH195,1,6
GAH2,BGEM-0157-N/LH195,2,6
GAH2,BGEM-0182-N/LH195,1,6
GAH2,BGEM-0182-N/LH195,2,6
GAH2,BGEM-0184-N/LH195,1,6
GAH2,BGEM-0184-N/LH195,2,6
GAH2,BGEM-0193-N/LH195,1,6
GAH2,BGEM-0202-N/LH195,1,6
GAH2,BGEM-0203-N/LH195,1,6
GAH2,BGEM-0203-N/LH195,2,6
GAH2,BGEM-0204-N/LH195,1,6
GAH2,BGEM-0204-N/LH195,2,6
GAH2,BGEM-0205-N/LH195,1,6
GAH2,BGEM-0205-N/LH195,2,6
GAH2,BGEM-0206-N/LH195,1,6
GAH2,BGEM-0207-N/LH195,1,6
GAH2,BGEM-0207-N/LH195,2,6
GAH2,BGEM-0209-N/LH195,1,6
GAH2,BGEM-0209-N/LH195,2,6
GAH2,BGEM-0210-N/LH195,1,6
GAH2,BGEM-0210-N/LH195,2,6
GAH2,BGEM-0211-N/LH195,1,6
GAH2,BGEM-0211-N/LH195,2,6
GAH2,BGEM-0215-N/LH195,1,6
GAH2,BGEM-0215-N/LH195,2,6
GAH2,BGEM-0227-N/LH195,1,6
GAH2,BGEM-0227-N/LH195,2,6
GAH2,BGEM-0228-N/LH195,1,6
GAH2,BGEM-0228-N/LH195,2,6
GAH2,BGEM-0235-N/LH195,1,6
GAH2,BGEM-0235-N/LH195,2,6
GAH2,BGEM-0239-N/LH195,1,6
GAH2,BGEM-0239-N/LH195,2,6
GAH2,BGEM-0240-N/LH195,1,6
GAH2,BGEM-0240-N/LH195,2,6
GAH2,BGEM-0248-N/LH195,1,6
GAH2,BGEM-0248-N/LH195,2,6
GAH2,BGEM-0253-N/LH195,2,6
GAH2,BGEM-0256-N/LH195,1,6
GAH2,BGEM-0256-N/LH195,2,6
GAH2,BGEM-0259-N/LH195,1,6
GAH2,BGEM-0259-N/LH195,2,6
GAH2,CG44/CGR01,1,6
GAH2,CG44/CGR01,2,6
GAH2,CG60/LH162,1,6
GAH2,CG60/LH162,2,6
GAH2,CGR03/CG108,1,6
GAH2,CGR03/CG108,2,6
GAH2,CML442*CML343/LH195,1,6
GAH2,CML442*CML343/LH195,2,6
GAH2,DKC69-29,1,6
GAH2,DKC69-29,2,6
GAH2,DKC69-72,1,6
GAH2,DKC69-72,2,6
GAH2,F42/H95,1,6
GAH2,F42/H95,2,6
GAH2,F42/MO17,2,6
GAH2,F42/OH43,1,6
GAH2,GEMN-0260/3IIH6,1,6
GAH2,GEMN-0260/3IIH6,2,6
GAH2,GEMN-0261/3IIH6,1,6
GAH2,GEMN-0261/3IIH6,2,6
GAH2,GEMN-0262/3IIH6,1,6
GAH2,GEMN-0262/3IIH6,2,6
GAH2,GEMN-0264/3IIH6,1,6
GAH2,GEMN-0264/3IIH6,2,6
GAH2,GEMN-0265/3IIH6,2,6
GAH2,GEMN-0266/3IIH6,1,6
GAH2,GEMN-0266/3IIH6,2,6
GAH2,GEMN-0268/3IIH6,1,6
GAH2,GEMN-0268/3IIH6,2,6
GAH2,GEMN-0269/3IIH6,1,6
GAH2,GEMN-0269/3IIH6,2,6
GAH2,LH123HT/3IIH6,1,6
GAH2,LH123HT/3IIH6,2,6
GAH2,LH195/LH82,1,6
GAH2,LH195/LH82,2,6
GAH2,LH198/PHZ51,1,6
GAH2,LH198/PHZ51,2,6
GAH2,LH212HT/LH195,1,6
GAH2,LH212HT/LH195,2,6
GAH2,LH216/LH195,1,6
GAH2,LH216/LH195,2,6
GAH2,LH74/PHN82,1,6
GAH2,LH74/PHN82,2,6
GAH2,P1498R,1,6
GAH2,P1498R,2,6
GAH2,P2023R,1,6
GAH2,P2023R,2,6
GAH2,P31G65,1,6
GAH2,P31G65,2,6
GAH2,PB80/PHZ51,1,6
GAH2,PB80/PHZ51,2,6
GAH2,PHB47/PHZ51,1,6
GAH2,PHB47/PHZ51,2,6
GAH2,PHG29/PHG47,1,6
GAH2,PHG29/PHG47,2,6
GAH2,PHG39/PHN82,1,6
GAH2,PHG39/PHN82,2,6
GAH2,PHG39/TX205,1,6
GAH2,PHG39/TX205,2,6
GAH2,PHG80/PHZ51,1,6
GAH2,PHG80/PHZ51,2,6
GAH2,PHN11_OH43_0001/PHB47,2,6
GAH2,PHN11_PHG47_0251/PHB47,1,6
GAH2,PHN11_PHG47_0251/PHB47,2,6
GAH2,PHP02/PHB47,1,6
GAH2,PHP02/PHB47,2,6
GAH2,PHW52/PHM49,1,6
GAH2,PHW52/PHM49,2,12
GAH2,PHW52/PHN82,1,12
GAH2,PHW52/PHN82,2,6
GAH2,PHW52/TX205,1,6
GAH2,PHW52/TX205,2,6
GAH2,REDEAR2-2-2-1-1-2-B-B-1-B10/LH195,1,6
GAH2,REDEAR2-2-2-1-1-2-B-B-1-B10/LH195,2,6
GAH2,TX714/PHZ51,1,6
GAH2,TX714/PHZ51,2,6
GAH2,TX714/TX777,1,6
GAH2,TX714/TX777,2,6
GAH2,VA35/LH195,1,6
GAH2,VA35/LH195,2,6
GAH2,W10001_0022/PHB47,1,6
GAH2,W10001_0022/PHB47,2,6
GAH2,W10004_0216/PHZ51,1,6
GAH2,W10004_0216/PHZ51,2,6
GAH2,W10005_0107/PHB47,2,6
GAH2,W37A/PHB47,1,6
GAH2,W37A/PHB47,2,6
GAH2,WF9/H95,1,6
IAH1,2369/3IIH6,1,7
IAH1,2369/3IIH6,2,7
IAH1,2369/LH123HT,1,7
IAH1,2369/LH123HT,2,7
IAH1,2FACC/3IIH6,1,7
IAH1,2FACC/3IIH6,2,7
IAH1,4N506/3IIH6,1,7
IAH1,4N506/3IIH6,2,7
IAH1,6F629/3IIH6,1,7
IAH1,6F629/3IIH6,2,7
IAH1,A632/3IIH6,1,7
IAH1,A632/3IIH6,2,7
IAH1,A634/3IIH6,1,7
IAH1,A634/3IIH6,2,7
IAH1,A635/3IIH6,1,7
IAH1,A635/3IIH6,2,7
IAH1,A679/3IIH6,1,7
IAH1,A679/3IIH6,2,7
IAH1,A680/3IIH6,1,7
IAH1,A680/3IIH6,2,7
IAH1,AH83/3IIH6,1,7
IAH1,B104/3IIH6,1,7
IAH1,B104/3IIH6,2,7
IAH1,B105/3IIH6,1,7
IAH1,B105/3IIH6,2,7
IAH1,B109/3IIH6,1,7
IAH1,B109/3IIH6,2,7
IAH1,B110/3IIH6,1,7
IAH1,B110/3IIH6,2,7
IAH1,B111/3IIH6,1,7
IAH1,B111/3IIH6,2,7
IAH1,B119/3IIH6,1,7
IAH1,B119/3IIH6,2,7
IAH1,B14/3IIH6,1,7
IAH1,B14/3IIH6,2,7
IAH1,B14A/H95,1,7
IAH1,B14A/H95,2,7
IAH1,B14A/MO17,1,7
IAH1,B14A/MO17,2,7
IAH1,B14A/OH43,1,7
IAH1,B14A/OH43,2,7
IAH1,B2/3IIH6,1,7
IAH1,B2/3IIH6,2,7
IAH1,B37/H95,1,7
IAH1,B37/H95,2,7
IAH1,B37/MO17,1,7
IAH1,B37/MO17,2,7
IAH1,B37/OH43,1,7
IAH1,B37/OH43,2,7
IAH1,B73/3IIH6,1,7
IAH1,B73/3IIH6,2,7
IAH1,B73/MO17,1,7
IAH1,B73/MO17,2,7
IAH1,B73/PHM49,1,7
IAH1,B73/PHM49,2,7
IAH1,B73/PHN82,1,7
IAH1,B73/PHN82,2,7
IAH1,B73/PHZ51,1,7
IAH1,B73/PHZ51,2,7
IAH1,B73/TX777,1,7
IAH1,B73/TX777,2,7
IAH1,B84/3IIH6,1,7
IAH1,B84/3IIH6,2,7
IAH1,B97/PHB47,1,7
IAH1,B97/PHB47,2,7
IAH1,BGEM-0001-N/LH195,1,7
IAH1,BGEM-0001-N/LH195,2,7
IAH1,BGEM-0005-N/LH195,1,7
IAH1,BGEM-0005-N/LH195,2,7
IAH1,BGEM-0039-N/LH195,1,7
IAH1,BGEM-0039-N/LH195,2,7
IAH1,BGEM-0040-N/LH195,1,7
IAH1,BGEM-0040-N/LH195,2,7
IAH1,BGEM-0046-N/LH195,1,7
IAH1,BGEM-0046-N/LH195,2,7
IAH1,BGEM-0063-N/LH195,1,7
IAH1,BGEM-0063-N/LH195,2,7
IAH1,BGEM-0066-N/LH195,1,7
IAH1,BGEM-0066-N/LH195,2,7
IAH1,BGEM-0089-N/LH195,1,7
IAH1,BGEM-0089-N/LH195,2,7
IAH1,BGEM-0102-N/LH195,1,7
IAH1,BGEM-0102-N/LH195,2,7
IAH1,BGEM-0107-N/LH195,1,7
IAH1,BGEM-0107-N/LH195,2,7
IAH1,BGEM-0121-N/LH195,1,7
IAH1,BGEM-0121-N/LH195,2,7
IAH1,BGEM-0124-N/LH195,1,7
IAH1,BGEM-0124-N/LH195,2,7
IAH1,BGEM-0125-N/LH195,1,7
IAH1,BGEM-0125-N/LH195,2,7
IAH1,BGEM-0129-N/LH195,1,7
IAH1,BGEM-0129-N/LH195,2,7
IAH1,BGEM-0130-N/LH195,1,7
IAH1,BGEM-0130-N/LH195,2,7
IAH1,BGEM-0140-N/LH195,1,7
IAH1,BGEM-0140-N/LH195,2,7
IAH1,BGEM-0143-N/LH195,1,7
IAH1,BGEM-0143-N/LH195,2,7
IAH1,BGEM-0151-N/LH195,1,7
IAH1,BGEM-0151-N/LH195,2,7
IAH1,BGEM-0157-N/LH195,1,7
IAH1,BGEM-0157-N/LH195,2,7
IAH1,BGEM-0182-N/LH195,1,7
IAH1,BGEM-0182-N/LH195,2,7
IAH1,BGEM-0184-N/LH195,1,7
IAH1,BGEM-0184-N/LH195,2,7
IAH1,BGEM-0193-N/LH195,1,7
IAH1,BGEM-0193-N/LH195,2,7
IAH1,BGEM-0202-N/LH195,1,7
IAH1,BGEM-0202-N/LH195,2,7
IAH1,BGEM-0203-N/LH195,1,7
IAH1,BGEM-0203-N/LH195,2,7
IAH1,BGEM-0204-N/LH195,1,7
IAH1,BGEM-0204-N/LH195,2,7
IAH1,BGEM-0205-N/LH195,1,7
IAH1,BGEM-0205-N/LH195,2,7
IAH1,BGEM-0206-N/LH195,1,7
IAH1,BGEM-0206-N/LH195,2,7
IAH1,BGEM-0207-N/LH195,1,7
IAH1,BGEM-0207-N/LH195,2,7
IAH1,BGEM-0209-N/LH195,1,7
IAH1,BGEM-0209-N/LH195,2,7
IAH1,BGEM-0210-N/LH195,1,7
IAH1,BGEM-0210-N/LH195,2,7
IAH1,BGEM-0211-N/LH195,1,7
IAH1,BGEM-0211-N/LH195,2,7
IAH1,BGEM-0215-N/LH195,1,7
IAH1,BGEM-0215-N/LH195,2,7
IAH1,BGEM-0227-N/LH195,1,7
IAH1,BGEM-0227-N/LH195,2,7
IAH1,BGEM-0228-N/LH195,1,7
IAH1,BGEM-0228-N/LH195,2,7
IAH1,BGEM-0235-N/LH195,1,7
IAH1,BGEM-0235-N/LH195,2,7
IAH1,BGEM-0239-N/LH195,1,7
IAH1,BGEM-0239-N/LH195,2,7
IAH1,BGEM-0240-N/LH195,1,7
IAH1,BGEM-0240-N/LH195,2,7
IAH1,BGEM-0246-N/LH195,1,7
IAH1,BGEM-0246-N/LH195,2,7
IAH1,BGEM-0248-N/LH195,1,7
IAH1,BGEM-0248-N/LH195,2,7
IAH1,BGEM-0253-N/LH195,1,7
IAH1,BGEM-0253-N/LH195,2,7
IAH1,BGEM-0256-N/LH195,1,7
IAH1,BGEM-0256-N/LH195,2,7
IAH1,BGEM-0259-N/LH195,1,7
IAH1,BGEM-0259-N/LH195,2,7
IAH1,BSSSC0_001/3IIH6,1,7
IAH1,BSSSC0_001/3IIH6,2,7
IAH1,BSSSC0_002/3IIH6,1,7
IAH1,BSSSC0_002/3IIH6,2,7
IAH1,BSSSC0_003/3IIH6,1,7
IAH1,BSSSC0_003/3IIH6,2,7
IAH1,BSSSC0_005/3IIH6,1,7
IAH1,BSSSC0_005/3IIH6,2,7
IAH1,BSSSC0_008/3IIH6,1,7
IAH1,BSSSC0_008/3IIH6,2,7
IAH1,BSSSC0_009/3IIH6,1,7
IAH1,BSSSC0_009/3IIH6,2,7
IAH1,BSSSC0_012/3IIH6,1,7
IAH1,BSSSC0_012/3IIH6,2,7
IAH1,BSSSC0_015/3IIH6,1,7
IAH1,BSSSC0_015/3IIH6,2,7
IAH1,BSSSC0_017/3IIH6,1,7
IAH1,BSSSC0_017/3IIH6,2,7
IAH1,BSSSC0_020/3IIH6,1,7
IAH1,BSSSC0_020/3IIH6,2,7
IAH1,BSSSC0_024/3IIH6,1,7
IAH1,BSSSC0_024/3IIH6,2,7
IAH1,BSSSC0_026/3IIH6,1,7
IAH1,BSSSC0_026/3IIH6,2,7
IAH1,BSSSC0_029/3IIH6,1,7
IAH1,BSSSC0_029/3IIH6,2,7
IAH1,BSSSC0_033/3IIH6,1,7
IAH1,BSSSC0_033/3IIH6,2,7
IAH1,BSSSC0_038/3IIH6,1,7
IAH1,BSSSC0_038/3IIH6,2,7
IAH1,BSSSC0_048/3IIH6,1,7
IAH1,BSSSC0_048/3IIH6,2,7
IAH1,BSSSC0_054/3IIH6,1,7
IAH1,BSSSC0_054/3IIH6,2,7
IAH1,BSSSC0_057/3IIH6,1,7
IAH1,BSSSC0_057/3IIH6,2,7
IAH1,BSSSC0_060/3IIH6,1,7
IAH1,BSSSC0_060/3IIH6,2,7
IAH1,CG102/3IIH6,1,7
IAH1,CG102/3IIH6,2,7
IAH1,CG106/3IIH6,1,7
IAH1,CG106/3IIH6,2,7
IAH1,CG44/CGR01,1,7
IAH1,CG44/CGR01,2,7
IAH1,CG60/LH162,1,7
IAH1,CG60/LH162,2,7
IAH1,CGR03/CG108,1,7
IAH1,CGR03/CG108,2,7
IAH1,CI540/3IIH6,1,7
IAH1,CI540/3IIH6,2,7
IAH1,CML442*CML343/LH195,1,7
IAH1,CML442*CML343/LH195,2,7
IAH1,CO258/3IIH6,1,7
IAH1,CO258/3IIH6,2,7
IAH1,DK78010/3IIH6,2,7
IAH1,DKFBHJ/3IIH6,1,7
IAH1,DKFBHJ/3IIH6,2,7
IAH1,F42/H95,1,7
IAH1,F42/H95,2,7
IAH1,F42/MO17,1,7
IAH1,F42/MO17,2,7
IAH1,F42/OH43,1,7
IAH1,F42/OH43,2,7
IAH1,FBLA/3IIH6,1,7
IAH1,FBLA/3IIH6,2,7
IAH1,FE/3IIH6,2,7
IAH1,FR19/3IIH6,1,7
IAH1,FR19/3IIH6,2,7
IAH1,GEMN-0260/3IIH6,1,7
IAH1,GEMN-0260/3IIH6,2,7
IAH1,GEMN-0261/3IIH6,1,7
IAH1,GEMN-0261/3IIH6,2,7
IAH1,GEMN-0262/3IIH6,1,7
IAH1,GEMN-0262/3IIH6,2,7
IAH1,GEMN-0264/3IIH6,1,7
IAH1,GEMN-0264/3IIH6,2,7
IAH1,GEMN-0265/3IIH6,1,7
IAH1,GEMN-0265/3IIH6,2,7
IAH1,GEMN-0266/3IIH6,1,7
IAH1,GEMN-0266/3IIH6,2,7
IAH1,GEMN-0268/3IIH6,1,7
IAH1,GEMN-0268/3IIH6,2,7
IAH1,GEMN-0269/3IIH6,1,7
IAH1,GEMN-0269/3IIH6,2,7
IAH1,H122W/3IIH6,1,7
IAH1,H122W/3IIH6,2,7
IAH1,H84/3IIH6,1,7
IAH1,H84/3IIH6,2,7
IAH1,H91/3IIH6,1,7
IAH1,H91/3IIH6,2,7
IAH1,I159/3IIH6,1,7
IAH1,I159/3IIH6,2,7
IAH1,ICI 441/LH123HT,1,7
IAH1,ICI 441/LH123HT,2,7
IAH1,ICI 441/LH185,1,7
IAH1,ICI 441/LH185,2,7
IAH1,ICI 441/LH38,1,7
IAH1,ICI 441/LH38,2,7
IAH1,ICI 441/LH51,1,7
IAH1,ICI 441/LH51,2,7
IAH1,ICI 441/LH82,1,7
IAH1,ICI 441/LH82,2,7
IAH1,ICI 441/PHG29,1,7
IAH1,ICI 441/PHG29,2,7
IAH1,ICI 441/PHG47,1,7
IAH1,ICI 441/PHG47,2,7
IAH1,ICI 441/PHG83,1,7
IAH1,ICI 441/PHG83,2,7
IAH1,ICI 441/PHK56,2,7
IAH1,ICI 441/PHK76,1,7
IAH1,ICI 441/PHK76,2,7
IAH1,ICI 441/PHN82,1,7
IAH1,ICI 441/PHN82,2,7
IAH1,ICI 441/PHR55,1,7
IAH1,ICI 441/PHR55,2,7
IAH1,ICI 441/PHW30,1,7
