RecId,Field-Location,State,Source,Pedigree,Replicate,Plot,Plot length [field],Row Spacing,Plot,Range,Pass,Date Planted,Date Harvested,Anthesis [days],Silking [days],Stand Early [plants],Stand Late [plants],Stand Count [plants],Pollen DAP,Silk DAP,Plant Height [cm],Ear Height [cm],Root Lodging [plants],Stalk lodging [plants],Plot Discarded,Comments
2615185,ILI1,IL,WISN14/13902,740,1,5,20,30,,,,,,7/10/2015,7/14/2015,,,27,,,150,75,,,,
2615208,ILI1,IL,WISN14/13953,PHG47,1,6,20,30,,,,,,7/11/2015,7/13/2015,,,32,,,110,50,,,,
2615212,ILI1,IL,WISN14/13960,PHV63,1,7,20,30,,,,,,7/12/2015,7/18/2015,,,31,,,155,70,,,,
2615197,ILI1,IL,WISN14/13927,LH162,1,8,20,30,,,,,,7/6/2015,7/8/2015,,,31,,,145,60,,,,
2615209,ILI1,IL,WISN14/14018,PHG83,1,9,20,30,,,,,,7/8/2015,7/10/2015,,,30,,,165,70,,,,
2615206,ILI1,IL,WISN14/23161,PHG35,1,10,20,30,,,,,,7/13/2015,7/21/2015,,,32,,,150,75,,,,
2615200,ILI1,IL,WISN14/13935,LH74,1,11,20,30,,,,,,7/9/2015,7/11/2015,,,28,,,140,70,,,,
2615202,ILI1,IL,WISN14/13940,Mo17,1,12,20,30,,,,,,7/14/2015,7/22/2015,,,26,,,170,80,,,,
2615199,ILI1,IL,WISN14/23154,LH198,1,13,20,30,,,,,,7/10/2015,7/14/2015,,,27,,,165,75,,,,
2615215,ILI1,IL,WISN14/13966,W117HT,1,14,20,30,,,,,,7/9/2015,7/11/2015,,,24,,,120,50,,,,
2615193,ILI1,IL,WISN14/13918,C103,1,15,20,30,,,,,,7/12/2015,7/15/2015,,,27,,,170,70,,,,
2615186,ILI1,IL,WISN14/13903,2369,1,16,20,30,,,,,,7/11/2015,7/14/2015,,,21,,,190,90,,,,
2615204,ILI1,IL,WISN14/13944,PH207,1,17,20,30,,,,,,7/8/2015,7/10/2015,,,30,,,155,75,,,,
2615190,ILI1,IL,WISN14/20823,B14,1,18,20,30,,,,,,7/12/2015,7/16/2015,,,23,,,135,70,,,,
2615198,ILI1,IL,WISN14/13931,LH195,1,19,20,30,,,,,,7/12/2015,7/16/2015,,,30,,,155,70,,,,
2615191,ILI1,IL,WISN14/20824,B37,1,20,20,30,,,,,,7/12/2015,7/20/2015,,,29,,,175,90,,,,
2615196,ILI1,IL,WISN14/13925,LH145,1,21,20,30,,,,,,7/9/2015,7/11/2015,,,26,,,170,80,,,,
2615207,ILI1,IL,WISN14/21069,PHG39,1,22,20,30,,,,,,7/12/2015,7/14/2015,,,30,,,170,80,,,,
2615211,ILI1,IL,WISN14/13958,PHN82,1,23,20,30,,,,,,7/12/2015,7/15/2015,,,24,,,140,60,,,,
2615188,ILI1,IL,WISN14/13909,A632,1,24,20,30,,,,,,7/9/2015,7/11/2015,,,31,,,175,80,,,,
2615213,ILI1,IL,WISN14/13961,PHW52,1,25,20,30,,,,,,7/12/2015,7/15/2015,,,30,,,155,60,,,,
2615189,ILI1,IL,WISN14/20817,A634,1,26,20,30,,,,,,7/9/2015,7/12/2015,,,32,,,155,70,,,,
2615194,ILI1,IL,WISN14/13920,CM105,1,27,20,30,,,,,,7/10/2015,7/9/2015,,,24,,,140,35,,,,
2615203,ILI1,IL,WISN14/13942,PB80,1,28,20,30,,,,,,7/13/2015,7/18/2015,,,27,,,170,60,,,,
2615195,ILI1,IL,WISN14/13922,LH123HT,1,29,20,30,,,,,,7/19/2015,7/23/2015,,,19,,,165,75,,,,
2615210,ILI1,IL,WISN14/21128,PHJ40,1,30,20,30,,,,,,7/11/2015,7/12/2015,,,24,,,135,60,,,,
2615214,ILI1,IL,WISN14/13964,PHZ51,1,31,20,30,,,,,,7/6/2015,7/8/2015,,,30,,,160,65,,,,
2615201,ILI1,IL,WISN14/13937,LH82,1,32,20,30,,,,,,7/6/2015,7/8/2015,,,30,,,125,50,,,,
2615232,ILI1,IL,WISN14/13935,LH74,2,1,20,30,,,,,,7/4/2015,7/11/2015,,,28,,,140,65,,,,
2615225,ILI1,IL,WISN14/13918,C103,2,2,20,30,,,,,,7/11/2015,7/12/2015,,,25,,,180,75,,,,
2615244,ILI1,IL,WISN14/13960,PHV63,2,3,20,30,,,,,,7/13/2015,7/20/2015,,,32,,,150,60,,,,
2615241,ILI1,IL,WISN14/14018,PHG83,2,4,20,30,,,,,,7/11/2015,7/13/2015,,,30,,,170,85,,,,
2615229,ILI1,IL,WISN14/13927,LH162,2,5,20,30,,,,,,7/7/2015,7/9/2015,,,29,,,135,55,,,,
2615237,ILI1,IL,WISN14/13947,PHB47,2,6,20,30,,,,,,7/10/2015,7/13/2015,,,31,,,185,80,,,,
2615224,ILI1,IL,WISN14/13916,B73,2,7,20,30,,,,,,7/11/2015,7/17/2015,,,31,,,185,90,,,,
2615242,ILI1,IL,WISN14/21128,PHJ40,2,8,20,30,,,,,,7/6/2015,7/8/2015,,,25,,,150,75,,,,
2615243,ILI1,IL,WISN14/13958,PHN82,2,9,20,30,,,,,,7/11/2015,7/14/2015,,,25,,,145,65,,,,
2615217,ILI1,IL,WISN14/13902,740,2,10,20,30,,,,,,7/10/2015,7/15/2015,,,31,,,165,100,,,,
2615221,ILI1,IL,WISN14/20817,A634,2,11,20,30,,,,,,7/8/2015,7/10/2015,,,25,,,140,50,,,,
2615223,ILI1,IL,WISN14/20824,B37,2,12,20,30,,,,,,7/12/2015,7/14/2015,,,27,,,180,95,,,,
2615219,ILI1,IL,WISN14/13906,A619,2,13,20,30,,,,,,7/9/2015,7/11/2015,,,26,,,145,40,,,,
2615231,ILI1,IL,WISN14/23154,LH198,2,14,20,30,,,,,,7/13/2015,7/15/2015,,,28,,,150,65,,,,
2615247,ILI1,IL,WISN14/13966,W117HT,2,15,20,30,,,,,,7/6/2015,7/8/2015,,,25,,,110,45,,,,
2615236,ILI1,IL,WISN14/13944,PH207,2,16,20,30,,,,,,7/8/2015,7/10/2015,,,29,,,155,70,,,,
2615248,ILI1,IL,WISN14/13969,Wf9,2,17,20,30,,,,,,7/9/2015,7/11/2015,,,27,,,165,75,,,,
2615239,ILI1,IL,WISN14/21069,PHG39,2,18,20,30,,,,,,7/13/2015,7/20/2015,,,30,,,150,70,,,,
2615227,ILI1,IL,WISN14/13922,LH123HT,2,19,20,30,,,,,,7/12/2015,7/13/2015,,,25,,,195,90,,,,
2615234,ILI1,IL,WISN14/13940,Mo17,2,20,20,30,,,,,,7/14/2015,7/22/2015,,,26,,,165,90,,,,
2615228,ILI1,IL,WISN14/13925,LH145,2,21,20,30,,,,,,7/8/2015,7/10/2015,,,29,,,180,80,,,,
2615245,ILI1,IL,WISN14/13961,PHW52,2,22,20,30,,,,,,7/11/2015,7/14/2015,,,28,,,155,60,,,,
2615246,ILI1,IL,WISN14/13964,PHZ51,2,23,20,30,,,,,,7/12/2015,7/16/2015,,,27,,,175,70,,,,
2615230,ILI1,IL,WISN14/13931,LH195,2,24,20,30,,,,,,7/12/2015,7/14/2015,,,30,,,150,60,,,,
2615218,ILI1,IL,WISN14/13903,2369,2,25,20,30,,,,,,7/11/2015,7/14/2015,,,24,,,175,90,,,,
2615240,ILI1,IL,WISN14/13953,PHG47,2,26,20,30,,,,,,7/9/2015,7/11/2015,,,30,,,115,40,,,,
2615220,ILI1,IL,WISN14/13909,A632,2,27,20,30,,,,,,7/9/2015,7/11/2015,,,29,,,150,70,,,,
2615222,ILI1,IL,WISN14/20823,B14,2,28,20,30,,,,,,7/18/2015,7/21/2015,,,24,,,135,70,,,,
2615233,ILI1,IL,WISN14/13937,LH82,2,29,20,30,,,,,,7/6/2015,7/8/2015,,,29,,,115,45,,,,
2615235,ILI1,IL,WISN14/13942,PB80,2,30,20,30,,,,,,7/11/2015,7/14/2015,,,23,,,170,85,,,,
2615226,ILI1,IL,WISN14/13920,CM105,2,31,20,30,,,,,,7/6/2015,7/8/2015,,,26,,,130,50,,,,
2615238,ILI1,IL,WISN14/23161,PHG35,2,32,20,30,,,,,,7/13/2015,7/11/2015,,,28,,,165,85,,,,
2615253,INI1,IN,WISN14/20816,A634,1,1,20,30,,2,87,5/14/2015,11/3/2015,7/20/2015,7/20/2015,,,21,67,67,147,71,0,0,,
2615267,INI1,IN,WISN14/13942,PB80,1,2,20,30,,2,88,5/14/2015,11/3/2015,7/21/2015,7/24/2015,,,21,68,71,152,81,0,0,,
2615268,INI1,IN,WISN14/13944,PH207,1,3,20,30,,2,89,5/14/2015,11/3/2015,7/17/2015,7/19/2015,,,25,64,66,142,84,0,0,,
2615252,INI1,IN,WISN14/13908,A632,1,4,20,30,,2,90,5/14/2015,11/3/2015,7/21/2015,7/24/2015,,,22,68,71,170,89,0,4,,
2615277,INI1,IN,WISN14/13961,PHW52,1,5,20,30,,2,91,5/14/2015,11/3/2015,7/24/2015,7/27/2015,,,24,71,74,147,71,0,2,,
2615265,INI1,IN,WISN14/13937,LH82,1,6,20,30,,3,91,5/14/2015,11/3/2015,7/17/2015,7/18/2015,,,26,64,65,130,71,0,0,,
2615271,INI1,IN,WISN14/21069,PHG39,1,7,20,30,,3,90,5/14/2015,11/3/2015,7/27/2015,7/27/2015,,,24,74,74,168,89,0,2,,
2615258,INI1,IN,WISN14/13920,CM105,1,8,20,30,,3,89,5/14/2015,11/3/2015,7/12/2015,7/12/2015,,,16,59,59,130,56,0,0,,
2615250,INI1,IN,WISN14/13903,2369,1,9,20,30,,3,88,5/14/2015,11/3/2015,7/22/2015,7/24/2015,,,23,69,71,188,99,0,3,,
2615261,INI1,IN,WISN14/13927,LH162,1,10,20,30,,3,87,5/14/2015,11/3/2015,7/13/2015,7/14/2015,,,22,60,61,145,81,0,4,,
2615276,INI1,IN,WISN14/13960,PHV63,1,11,20,30,,4,87,5/14/2015,11/3/2015,7/27/2015,7/29/2015,,,26,74,76,147,71,0,6,,
2615251,INI1,IN,WISN14/13906,A619,1,12,20,30,,4,88,5/14/2015,11/3/2015,7/17/2015,7/22/2015,,,18,64,69,122,30,0,3,,
2615273,INI1,IN,WISN14/14018,PHG83,1,13,20,30,,4,89,5/14/2015,11/3/2015,7/26/2015,7/27/2015,,,25,73,74,163,81,0,1,,
2615249,INI1,IN,WISN14/13902,740,1,14,20,30,,4,90,5/14/2015,11/3/2015,7/24/2015,7/27/2015,,,24,71,74,155,79,0,6,,
2615269,INI1,IN,WISN14/13948,PHB47,1,15,20,30,,4,91,5/14/2015,11/3/2015,7/22/2015,7/22/2015,,,20,69,69,163,84,0,7,,
2615257,INI1,IN,WISN14/13918,C103,1,16,20,30,,5,91,5/14/2015,11/3/2015,7/24/2015,7/28/2015,,,21,71,75,152,66,0,4,,
2615259,INI1,IN,WISN14/13922,LH123HT,1,17,20,30,,5,90,5/14/2015,11/3/2015,7/27/2015,7/27/2015,,,20,74,74,211,102,0,1,,
2615262,INI1,IN,WISN14/13931,LH195,1,18,20,30,,5,89,5/14/2015,11/3/2015,7/26/2015,7/26/2015,,,22,73,73,145,69,0,0,,
2615264,INI1,IN,WISN14/13935,LH74,1,19,20,30,,5,88,5/14/2015,11/3/2015,7/29/2015,7/29/2015,,,9,76,76,127,58,0,1,,
2615278,INI1,IN,WISN14/13964,PHZ51,1,20,20,30,,5,87,5/14/2015,11/3/2015,7/28/2015,7/28/2015,,,15,75,75,175,76,0,0,,
2615266,INI1,IN,WISN14/22970,Mo17,1,21,20,30,,6,87,5/14/2015,11/3/2015,7/26/2015,7/29/2015,,,24,73,76,165,76,0,9,,
2615256,INI1,IN,WISN14/13916,B73,1,22,20,30,,6,88,5/14/2015,11/3/2015,7/29/2015,8/1/2015,,,25,76,79,160,69,0,2,,
2615255,INI1,IN,WISN14/20824,B37,1,23,20,30,,6,89,5/14/2015,11/3/2015,7/25/2015,7/29/2015,,,23,72,76,145,76,0,17,,
2615274,INI1,IN,WISN14/21128,PHJ40,1,24,20,30,,6,90,5/14/2015,11/3/2015,7/15/2015,7/16/2015,,,24,62,63,119,58,0,2,,
2615254,INI1,IN,WISN14/20823,B14,1,25,20,30,,6,91,5/14/2015,11/3/2015,7/29/2015,7/30/2015,,,17,76,77,114,58,0,2,,
2615263,INI1,IN,WISN14/23154,LH198,1,26,20,30,,7,91,5/14/2015,11/3/2015,7/25/2015,7/25/2015,,,20,72,72,168,81,0,6,,
2615280,INI1,IN,WISN14/13969,Wf9,1,27,20,30,,7,90,5/14/2015,11/3/2015,7/24/2015,7/27/2015,,,24,71,74,147,69,0,4,,
2615272,INI1,IN,WISN14/13954,PHG47,1,28,20,30,,7,89,5/14/2015,11/3/2015,7/20/2015,7/22/2015,,,24,67,69,107,43,0,0,,
2615275,INI1,IN,WISN14/13958,PHN82,1,29,20,30,,7,88,5/14/2015,11/3/2015,7/22/2015,7/26/2015,,,24,69,73,130,79,0,0,,
2615260,INI1,IN,WISN14/13925,LH145,1,30,20,30,,7,87,5/14/2015,11/3/2015,7/18/2015,7/20/2015,,,18,65,67,152,61,0,6,,
2615270,INI1,IN,WISN14/23161,PHG35,1,31,20,30,,8,87,5/14/2015,11/3/2015,7/27/2015,7/28/2015,,,20,74,75,150,91,0,4,,
2615279,INI1,IN,WISN14/13966,W117HT,1,32,20,30,,8,88,5/14/2015,11/3/2015,7/12/2015,7/12/2015,,,12,59,59,109,61,0,0,,
2615303,INI1,IN,WISN14/21069,PHG39,2,1,20,30,,8,89,5/14/2015,11/3/2015,7/25/2015,7/28/2015,,,24,72,75,173,89,0,3,,
2615311,INI1,IN,WISN14/13966,W117HT,2,2,20,30,,8,90,5/14/2015,11/3/2015,7/12/2015,7/12/2015,,,13,59,59,104,53,0,3,,
2615293,INI1,IN,WISN14/13927,LH162,2,3,20,30,,8,91,5/14/2015,11/3/2015,7/14/2015,7/14/2015,,,25,61,61,132,66,0,1,,
2615291,INI1,IN,WISN14/13922,LH123HT,2,4,20,30,,9,91,5/14/2015,11/3/2015,7/25/2015,7/27/2015,,,23,72,74,224,119,0,0,,
2615295,INI1,IN,WISN14/23154,LH198,2,5,20,30,,9,90,5/14/2015,11/3/2015,7/21/2015,7/22/2015,,,26,68,69,188,91,0,3,,
2615297,INI1,IN,WISN14/13937,LH82,2,6,20,30,,9,89,5/14/2015,11/3/2015,7/17/2015,7/17/2015,,,24,64,64,112,64,0,4,,
2615286,INI1,IN,WISN14/20823,B14,2,7,20,30,,9,88,5/14/2015,11/3/2015,7/24/2015,7/26/2015,,,18,71,73,168,97,0,3,,
2615310,INI1,IN,WISN14/13964,PHZ51,2,8,20,30,,9,87,5/14/2015,11/3/2015,7/21/2015,7/23/2015,,,24,68,70,191,86,0,1,,
2615285,INI1,IN,WISN14/20816,A634,2,9,20,30,,10,87,5/14/2015,11/3/2015,7/19/2015,7/20/2015,,,23,66,67,155,86,0,2,,
2615306,INI1,IN,WISN14/21128,PHJ40,2,10,20,30,,10,88,5/14/2015,11/3/2015,7/13/2015,7/14/2015,,,26,60,61,135,74,0,1,,
2615304,INI1,IN,WISN14/13954,PHG47,2,11,20,30,,10,89,5/14/2015,11/3/2015,7/18/2015,7/19/2015,,,23,65,66,114,51,0,7,,
2615308,INI1,IN,WISN14/13960,PHV63,2,12,20,30,,10,90,5/14/2015,11/3/2015,7/26/2015,7/27/2015,,,26,73,74,132,64,0,5,,
2615300,INI1,IN,WISN14/13944,PH207,2,13,20,30,,10,91,5/14/2015,11/3/2015,7/17/2015,7/19/2015,,,25,64,66,140,56,0,1,,
2615302,INI1,IN,WISN14/23161,PHG35,2,14,20,30,,11,91,5/14/2015,11/3/2015,7/25/2015,7/27/2015,,,22,72,74,165,99,0,1,,
2615296,INI1,IN,WISN14/13935,LH74,2,15,20,30,,11,90,5/14/2015,11/3/2015,7/21/2015,7/22/2015,,,19,68,69,150,74,0,2,,
2615312,INI1,IN,WISN14/13969,Wf9,2,16,20,30,,11,89,5/14/2015,11/3/2015,7/21/2015,7/22/2015,,,22,68,69,173,102,0,3,,
2615307,INI1,IN,WISN14/13958,PHN82,2,17,20,30,,11,88,5/14/2015,11/3/2015,7/21/2015,7/24/2015,,,23,68,71,137,66,0,0,,
2615281,INI1,IN,WISN14/13902,740,2,18,20,30,,11,87,5/14/2015,11/3/2015,7/22/2015,7/27/2015,,,21,69,74,175,97,0,5,,
2615301,INI1,IN,WISN14/13948,PHB47,2,19,20,30,,12,87,5/14/2015,11/3/2015,7/21/2015,7/21/2015,,,21,68,68,157,84,0,4,,
2615294,INI1,IN,WISN14/13931,LH195,2,20,20,30,,12,88,5/14/2015,11/3/2015,7/25/2015,7/26/2015,,,26,72,73,142,69,0,3,,
2615305,INI1,IN,WISN14/14018,PHG83,2,21,20,30,,12,89,5/14/2015,11/3/2015,7/26/2015,7/25/2015,,,22,73,72,183,89,0,0,,
2615299,INI1,IN,WISN14/13942,PB80,2,22,20,30,,12,90,5/14/2015,11/3/2015,7/24/2015,7/24/2015,,,24,71,71,170,94,0,2,,
2615292,INI1,IN,WISN14/13925,LH145,2,23,20,30,,12,91,5/14/2015,11/3/2015,7/20/2015,7/22/2015,,,20,67,69,170,86,0,3,,
2615287,INI1,IN,WISN14/20824,B37,2,24,20,30,,13,91,5/14/2015,11/3/2015,7/24/2015,7/26/2015,,,23,71,73,163,84,0,9,,
2615289,INI1,IN,WISN14/13918,C103,2,25,20,30,,13,90,5/14/2015,11/3/2015,7/24/2015,7/27/2015,,,20,71,74,170,86,0,3,,
2615283,INI1,IN,WISN14/13906,A619,2,26,20,30,,13,89,5/14/2015,11/3/2015,7/17/2015,7/20/2015,,,24,64,67,114,38,0,3,,
2615309,INI1,IN,WISN14/13961,PHW52,2,27,20,30,,13,88,5/14/2015,11/3/2015,7/22/2015,7/24/2015,,,25,69,71,142,66,0,1,,
2615298,INI1,IN,WISN14/22970,Mo17,2,28,20,30,,13,87,5/14/2015,11/3/2015,7/24/2015,7/27/2015,,,25,71,74,175,89,0,10,,
2615284,INI1,IN,WISN14/13908,A632,2,29,20,30,,14,87,5/14/2015,11/3/2015,7/21/2015,7/24/2015,,,23,68,71,178,81,0,4,,
2615288,INI1,IN,WISN14/13916,B73,2,30,20,30,,14,88,5/14/2015,11/3/2015,7/23/2015,7/24/2015,,,21,70,71,180,91,0,0,,
2615282,INI1,IN,WISN14/13903,2369,2,31,20,30,,14,89,5/14/2015,11/3/2015,7/22/2015,7/25/2015,,,21,69,72,201,109,0,3,,
2615290,INI1,IN,WISN14/13920,CM105,2,32,20,30,,14,90,5/14/2015,11/3/2015,7/12/2015,7/12/2015,,,21,59,59,132,51,0,1,,
2615317,KSI1,KS,WISN14/20816,A634,1,1,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615320,KSI1,KS,WISN14/20830,B73,1,2,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/17/2015,,,,86,86,,,,,,
2615313,KSI1,KS,WISN14/13901,740,1,3,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615330,KSI1,KS,WISN14/13940,Mo17,1,4,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615342,KSI1,KS,WISN14/13964,PHZ51,1,5,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615322,KSI1,KS,WISN14/13921,CM105,1,6,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615336,KSI1,KS,WISN14/13954,PHG47,1,7,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615326,KSI1,KS,WISN14/13930,LH195,1,8,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615323,KSI1,KS,WISN14/13922,LH123HT,1,9,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615318,KSI1,KS,WISN14/20823,B14,1,10,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/17/2015,,,,86,86,,,,,,
2615325,KSI1,KS,WISN14/13927,LH162,1,11,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615335,KSI1,KS,WISN14/21068,PHG39,1,12,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615319,KSI1,KS,WISN14/20824,B37,1,13,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615315,KSI1,KS,WISN14/13906,A619,1,14,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615316,KSI1,KS,WISN14/13909,A632,1,15,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615332,KSI1,KS,WISN14/13944,PH207,1,16,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615321,KSI1,KS,WISN14/13918,C103,1,17,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615337,KSI1,KS,WISN14/14018,PHG83,1,18,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615331,KSI1,KS,WISN14/13942,PB80,1,19,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615340,KSI1,KS,WISN14/13960,PHV63,1,20,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615343,KSI1,KS,WISN14/13966,W117HT,1,21,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615338,KSI1,KS,WISN14/21128,PHJ40,1,22,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615329,KSI1,KS,WISN14/13937,LH82,1,23,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615334,KSI1,KS,WISN13/31823,PHG35,1,24,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615324,KSI1,KS,WISN14/13925,LH145,1,25,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615341,KSI1,KS,WISN14/13962,PHW52,1,26,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615339,KSI1,KS,WISN14/13958,PHN82,1,27,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615314,KSI1,KS,WISN14/13903,2369,1,28,25,30,,,,4/22/2015,9/21/2015,7/14/2015,7/14/2015,,,,83,83,,,,,,
2615327,KSI1,KS,WISN14/23154,LH198,1,29,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615344,KSI1,KS,WISN14/13969,Wf9,1,30,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/17/2015,,,,86,86,,,,,,
2615328,KSI1,KS,WISN14/13935,LH74,1,31,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615333,KSI1,KS,WISN14/13946,PHB47,1,32,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615364,KSI1,KS,WISN14/13944,PH207,2,1,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/17/2015,,,,86,86,,,,,,
2615356,KSI1,KS,WISN14/13925,LH145,2,2,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/17/2015,,,,86,86,,,,,,
2615367,KSI1,KS,WISN14/21069,PHG39,2,3,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615366,KSI1,KS,WISN14/13949,PHG35,2,4,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615350,KSI1,KS,WISN14/20823,B14,2,5,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615349,KSI1,KS,WISN14/20816,A634,2,6,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615345,KSI1,KS,WISN14/13901,740,2,7,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615373,KSI1,KS,WISN14/13962,PHW52,2,8,25,30,,,,,,,,,,,,,,,,,,
2615354,KSI1,KS,WISN14/13921,CM105,2,9,25,30,,,,,,,,,,,,,,,,,,
2615357,KSI1,KS,WISN14/13927,LH162,2,10,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/17/2015,,,,86,86,,,,,,
2615346,KSI1,KS,WISN14/13903,2369,2,11,25,30,,,,,,,,,,,,,,,,,,
2615353,KSI1,KS,WISN14/13918,C103,2,12,25,30,,,,,,,,,,,,,,,,,,
2615372,KSI1,KS,WISN14/13960,PHV63,2,13,25,30,,,,,,,,,,,,,,,,,,
2615359,KSI1,KS,WISN14/23154,LH198,2,14,25,30,,,,,,,,,,,,,,,,,,
2615368,KSI1,KS,WISN14/13954,PHG47,2,15,25,30,,,,,,,,,,,,,,,,,,
2615348,KSI1,KS,WISN14/13909,A632,2,16,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615363,KSI1,KS,WISN14/13942,PB80,2,17,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615351,KSI1,KS,WISN14/23145,B37,2,18,25,30,,,,,,,,,,,,,,,,,,
2615358,KSI1,KS,WISN14/13930,LH195,2,19,25,30,,,,,,,,,,,,,,,,,,
2615347,KSI1,KS,WISN14/13906,A619,2,20,25,30,,,,,,,,,,,,,,,,,,
2615376,KSI1,KS,WISN14/13969,Wf9,2,21,25,30,,,,,,,,,,,,,,,,,,
2615375,KSI1,KS,WISN14/13967,W117HT,2,22,25,30,,,,,,,,,,,,,,,,,,
2615361,KSI1,KS,WISN14/13937,LH82,2,23,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615374,KSI1,KS,WISN14/13964,PHZ51,2,24,25,30,,,,,,,,,,,,,,,,,,
2615355,KSI1,KS,WISN14/13922,LH123HT,2,25,25,30,,,,,,,,,,,,,,,,,,
2615352,KSI1,KS,WISN14/20830,B73,2,26,25,30,,,,,,,,,,,,,,,,,,
2615360,KSI1,KS,WISN14/13935,LH74,2,27,25,30,,,,,,,,,,,,,,,,,,
2615362,KSI1,KS,WISN14/22970,Mo17,2,28,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615365,KSI1,KS,WISN14/13946,PHB47,2,29,25,30,,,,,,,,,,,,,,,,,,
2615371,KSI1,KS,WISN14/13958,PHN82,2,30,25,30,,,,4/22/2015,9/21/2015,7/17/2015,7/14/2015,,,,86,83,,,,,,
2615370,KSI1,KS,WISN14/21128,PHJ40,2,31,25,30,,,,,,,,,,,,,,,,,,
2615369,KSI1,KS,WISN14/14018,PHG83,2,32,25,30,,,,4/22/2015,,,,,,,,,,,,,,
2615386,MNI1,MN,WISN14/13920,CM105,1,1,14,30,,,,5/5/2015,10/26/2015,7/17/2015,7/19/2015,,,17,73,75,182,82,0,0,,
2615402,MNI1,MN,WISN14/21128,PHJ40,1,2,14,30,,,,5/5/2015,10/26/2015,7/15/2015,7/15/2015,,,17,71,71,175,97,1,0,,
2615390,MNI1,MN,WISN14/13930,LH195,1,3,14,30,,,,5/5/2015,10/26/2015,7/28/2015,7/27/2015,,,18,84,83,169,87,0,0,,
2615407,MNI1,MN,WISN14/13967,W117HT,1,4,14,30,,,,5/5/2015,10/26/2015,7/16/2015,7/17/2015,,,13,72,73,138,67,2,0,,
2615400,MNI1,MN,WISN14/13954,PHG47,1,5,14,30,,,,5/5/2015,10/26/2015,7/23/2015,7/20/2015,,,16,79,76,127,46,0,0,,
2615377,MNI1,MN,WISN14/13902,740,1,6,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/29/2015,,,20,83,85,189,103,1,0,,
2615394,MNI1,MN,WISN14/22970,Mo17,1,7,14,30,,,,5/5/2015,10/26/2015,7/27/2015,7/30/2015,,,14,83,86,198,102,6,0,,
