TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       spur-RQ          spur-RD          spur-WR          
1519692633        57899            630686056         1109643255       153726            4943905162       10839908031       1652809          678991768213      1036388426508    7112              0                0                 0                
1519692643        57901            630686056         1109643255       153774            4943915872       10839915732       1652813          678991768213      1036388426508    7114              0                0                 0                
1519692654        57901            630686056         1109643255       153822            4943926582       10839923433       1652813          678991768213      1036388426508    7114              0                0                 0                
1519692664        57901            630686056         1109643255       153870            4943937292       10839931134       1652813          678991768213      1036388426508    7114              0                0                 0                
1519692674        57901            630686056         1109643255       153918            4943948002       10839938835       1652813          678991768213      1036388426508    7114              0                0                 0                
1519692684        57901            630686056         1109643255       153966            4943958712       10839946536       1652813          678991768213      1036388426508    7114              0                0                 0                
1519692694        57901            630686056         1109643255       154014            4943969422       10839954237       1652813          678991768213      1036388426508    7114              0                0                 0                
1519692704        57901            630686056         1109643255       154062            4943980132       10839961938       1652813          678991768213      1036388426508    7114              0                0                 0                
1519692715        57901            630686056         1109643255       154110            4943990842       10839969639       1652813          678991768213      1036388426508    7114              0                0                 0                
1519692725        57903            630686056         1109643255       154158            4944001552       10839977340       1652817          678991768213      1036388426508    7116              0                0                 0                
1519692735        57903            630686056         1109643255       154206            4944012262       10839985041       1652817          678991768213      1036388426508    7116              0                0                 0                
1519692745        57903            630686056         1109643255       154254            4944022972       10839992742       1652817          678991768213      1036388426508    7116              0                0                 0                
1519692755        57903            630686056         1109643255       154302            4944033682       10840000443       1652817          678991768213      1036388426508    7116              0                0                 0                
1519692765        57903            630686056         1109643255       154350            4944044392       10840008144       1652817          678991768213      1036388426508    7116              0                0                 0                
1519692775        57903            630686056         1109643255       154398            4944055102       10840015845       1652817          678991768213      1036388426508    7116              0                0                 0                
1519692786        57903            630686056         1109643255       154446            4944065812       10840023546       1652817          678991768213      1036388426508    7116              0                0                 0                
1519692796        57905            630686056         1109643255       154494            4944076522       10840031247       1652821          678991768213      1036388426508    7118              0                0                 0                
1519692806        57905            630686056         1109643255       154542            4944087232       10840038948       1652821          678991768213      1036388426508    7118              0                0                 0                
1519692816        57905            630686056         1109643255       154590            4944097942       10840046649       1652821          678991768213      1036388426508    7118              0                0                 0                
1519692827        57905            630686056         1109643255       154638            4944108652       10840054350       1652821          678991768213      1036388426508    7118              0                0                 0                
1519692837        57905            630686056         1109643255       154687            4944119362       10840062051       1652821          678991768213      1036388426508    7118              0                0                 0                
1519692847        57905            630686056         1109643255       154736            4944130072       10840069752       1652821          678991768213      1036388426508    7118              0                0                 0                
1519692857        57905            630686056         1109643255       154785            4944140782       10840077453       1652821          678991768213      1036388426508    7118              0                0                 0                
1519692867        57905            630686056         1109643255       154834            4944151492       10840085154       1652821          678991768213      1036388426508    7118              0                0                 0                
1519692877        57907            630686056         1109643255       154883            4944162202       10840092855       1652825          678991768213      1036388426508    7120              0                0                 0                
1519692888        57907            630686056         1109643255       154932            4944172912       10840100556       1652825          678991768213      1036388426508    7120              0                0                 0                
1519692898        57907            630686056         1109643255       154981            4944183622       10840108257       1652825          678991768213      1036388426508    7120              0                0                 0                
1519692908        57907            630686056         1109643255       155030            4944194332       10840115958       1652825          678991768213      1036388426508    7120              0                0                 0                
1519692918        57907            630686056         1109643255       155078            4944205042       10840123659       1652825          678991768213      1036388426508    7120              0                0                 0                
1519692928        57907            630686056         1109643255       155126            4944215752       10840131360       1652825          678991768213      1036388426508    7120              0                0                 0                
1519692938        57907            630686056         1109643255       155174            4944226462       10840139061       1652825          678991768213      1036388426508    7120              0                0                 0                
1519692948        57909            630686056         1109643255       155222            4944237172       10840146762       1652829          678991768213      1036388426508    7122              0                0                 0                
1519692959        57909            630686056         1109643255       155270            4944247882       10840154463       1652829          678991768213      1036388426508    7122              0                0                 0                
1519692969        57909            630686056         1109643255       155318            4944258592       10840162164       1652829          678991768213      1036388426508    7122              0                0                 0                
1519692979        57909            630686056         1109643255       155366            4944269302       10840169865       1652829          678991768213      1036388426508    7122              0                0                 0                
1519692989        57909            630686056         1109643255       155414            4944280012       10840177566       1652829          678991768213      1036388426508    7122              0                0                 0                
1519692999        57909            630686056         1109643255       155462            4944290722       10840185267       1652829          678991768213      1036388426508    7122              0                0                 0                
1519693009        57909            630686056         1109643255       155510            4944301432       10840192968       1652829          678991768213      1036388426508    7122              0                0                 0                
1519693019        57911            630686056         1109643255       155588            4948086462       10840200697       1652833          678991768213      1036388426508    7124              0                0                 0                
1519693030        57911            630686056         1109643255       155636            4958943380       10840208397       1652833          678991768213      1036388426508    7124              0                0                 0                
1519693040        57911            630686056         1109643255       155684            4970373738       10840216097       1652833          678991768213      1036388426508    7124              0                0                 0                
1519693050        57911            630686056         1109643255       155732            4980935744       10840223798       1652833          678991768213      1036388426508    7124              0                0                 0                
1519693060        57911            630686056         1109643255       155780            4992579094       10840231499       1652833          678991768213      1036388426508    7124              0                0                 0                
1519693070        57911            630686056         1109643255       155828            5005230060       10840239200       1652833          678991768213      1036388426508    7124              0                0                 0                
1519693080        57911            630686056         1109643255       155876            5014284738       10840246900       1652833          678991768213      1036388426508    7124              0                0                 0                
1519693091        57911            630686056         1109643255       155924            5024699288       10840254600       1652833          678991768213      1036388426508    7124              0                0                 0                
1519693101        57913            630686056         1109643255       155972            5035777390       10840262301       1652837          678991768213      1036388426508    7126              0                0                 0                
1519693111        57913            630686056         1109643255       156020            5046798148       10840270002       1652837          678991768213      1036388426508    7126              0                0                 0                
1519693121        57913            630686056         1109643255       156068            5057614106       10840277703       1652837          678991768213      1036388426508    7126              0                0                 0                
1519693131        57913            630686056         1109643255       156116            5068585712       10840285404       1652837          678991768213      1036388426508    7126              0                0                 0                
1519693141        57913            630686056         1109643255       156164            5079426246       10840293105       1652837          678991768213      1036388426508    7126              0                0                 0                
1519693151        57913            630686056         1109643255       156212            5090881180       10840300806       1652837          678991768213      1036388426508    7126              0                0                 0                
1519693162        57913            630686056         1109643255       156260            5104015474       10840308507       1652837          678991768213      1036388426508    7126              0                0                 0                
1519693172        57915            630686056         1109643255       156308            5114651208       10840316208       1652841          678991768213      1036388426508    7128              0                0                 0                
1519693182        57915            630686056         1109643255       156356            5125688350       10840323909       1652841          678991768213      1036388426508    7128              0                0                 0                
1519693192        57915            630686056         1109643255       156404            5137094132       10840331610       1652841          678991768213      1036388426508    7128              0                0                 0                
1519693202        57915            630686056         1109643255       156452            5149097930       10840339311       1652841          678991768213      1036388426508    7128              0                0                 0                
1519693212        57915            630686056         1109643255       156500            5160151456       10840347012       1652841          678991768213      1036388426508    7128              0                0                 0                
1519693223        57915            630686056         1109643255       156548            5170672502       10840354712       1652841          678991768213      1036388426508    7128              0                0                 0                
1519693233        57915            630686056         1109643255       156596            5181226316       10840362413       1652841          678991768213      1036388426508    7128              0                0                 0                
1519693243        57915            630686056         1109643255       156644            5191681826       10840370114       1652841          678991768213      1036388426508    7128              0                0                 0                
1519693253        57917            630686056         1109643255       156692            5202391288       10840377815       1652845          678991768213      1036388426508    7130              0                0                 0                
1519693263        57917            630686056         1109643255       156740            5213633230       10840385516       1652845          678991768213      1036388426508    7130              0                0                 0                
1519693273        57917            630686056         1109643255       156788            5224342692       10840393217       1652845          678991768213      1036388426508    7130              0                0                 0                
1519693283        57917            630686056         1109643255       156836            5233856122       10840400918       1652845          678991768213      1036388426508    7130              0                0                 0                
1519693294        57917            630686056         1109643255       156884            5244401744       10840408619       1652845          678991768213      1036388426508    7130              0                0                 0                
1519693304        57917            630686056         1109643255       156932            5255545382       10840416320       1652845          678991768213      1036388426508    7130              0                0                 0                
1519693314        57917            630686056         1109643255       156980            5268040700       10840424021       1652845          678991768213      1036388426508    7130              0                0                 0                
