TIMESTAMP        work-RQ          work-RD          work-WR          
1523901846 354846 214400711933 6409708587
1523901856 354894 214400722645 6409716222
1523901866 354942 214400733357 6409723857
1523901876 354990 214400744069 6409731491
1523901887 355038 214400754781 6409739126
1523901897 355086 214400765493 6409746761
1523901907 355134 214400776205 6409754396
1523901918 355182 214400786917 6409762031
1523901929 355232 214400797629 6409769665
1523901939 355280 214400808341 6409777300
1523901949 355328 214400819053 6409784935
1523901959 355374 214400829765 6409792570
1523901969 355422 214400840477 6409800205
1523901980 355470 214400851189 6409807839
1523901990 355518 214400861901 6409815474
1523902000 355566 214400872613 6409823109
1523902010 355615 214400883325 6409830744
1523902020 355664 214400894037 6409838379
1523902031 355713 214400904749 6409846014
1523902042 355762 214400915461 6409853649
1523902052 355811 214400926173 6409861284
1523902062 355860 214400936885 6409868919
1523902072 355909 214400947597 6409876554
1523902083 355958 214400958309 6409884189
1523902093 356007 214400969021 6409891824
1523902103 356056 214400979733 6409899459
1523902114 356107 214400990445 6409907094
1523902124 356156 214401001157 6409914729
1523902135 356208 214401011869 6409922363
1523902145 356257 214401022581 6409929998
1523902156 356305 214401033293 6409937633
1523902166 356353 214401044005 6409945268
1523902176 356403 214401054717 6409952903
1523902186 356451 214401065429 6409960538
1523902196 356499 214401076141 6409968173
1523902207 356547 214401086853 6409975808
1523902217 356595 214401097565 6409983442
1523902227 356643 214401108277 6409991077
1523902237 356691 214401118989 6409998712
1523902247 356739 214401129701 6410006347
1523902258 356787 214401140413 6410013982
1523902268 356835 214401151125 6410021617
1523902278 356883 214401161837 6410029252
1523902288 356931 214401172549 6410036887
1523902298 356979 214401183261 6410044522
1523902309 357027 214401193973 6410052157
1523902319 357075 214401204685 6410059792
1523902330 357123 214401215397 6410067427
1523902340 357171 214401226109 6410075062
1523902350 357219 214401236821 6410082697
1523902361 357267 214401247533 6410090332
1523902372 357315 214401258245 6410097967
1523902382 357361 214401268957 6410105602
1523902392 357407 214401279669 6410113236
1523902402 357453 214401290381 6410120871
1523902412 357501 214401301093 6410128506
1523902423 357549 214401311805 6410136140
1523902433 357598 214401322517 6410143775
1523902443 357647 214401333229 6410151410
1523902453 357696 214401343941 6410159044
1523902464 357745 214401354653 6410166679
1523902474 357794 214401365365 6410174314
1523902484 357843 214401376077 6410181949
1523902494 357892 214401386789 6410189584
1523902504 357941 214401397501 6410197219
1523902515 357990 214401408213 6410204854
1523902526 358038 214401418925 6410212489
1523902536 358088 214401429637 6410220124
1523902546 358136 214401440349 6410227759
1523902556 358184 214401451061 6410235394
1523902566 358232 214401461773 6410243040
1523902577 358280 214401472485 6410250675
1523902587 358328 214401483197 6410258309
1523902597 358378 214401493909 6410265944
1523902608 358426 214401504621 6410273579
1523902618 358478 214401515333 6410281214
1523902628 358526 214401526045 6410288849
1523902638 358574 214401536757 6410296483
1523902648 358622 214401547469 6410304118
1523902658 358670 214401558181 6410311753
1523902669 358718 214401568893 6410319387
1523902679 358766 214401579605 6410327022
1523902689 358814 214401590317 6410334657
1523902699 358862 214401601029 6410342292
1523902709 358910 214401611741 6410349927
1523902720 358958 214401622453 6410357562
1523902730 359006 214401633165 6410365197
1523902740 359052 214401643877 6410372832
1523902750 359099 214401654589 6410380467
1523902760 359148 214401665301 6410388102
1523902770 359195 214401676013 6410395737
1523902781 359249 214401686725 6410403372
1523902791 359297 214401697437 6410411007
1523902801 359345 214401708149 6410418641
1523902811 359395 214401718861 6410426276
1523902821 359443 214401729573 6410433911
1523902831 359491 214401740285 6410441546
1523902842 359539 214401750997 6410449181
1523902852 359587 214401761709 6410456816
1523902862 359635 214401772421 6410464451
1523902872 359683 214401783133 6410472086
1523902882 359731 214401793845 6410479721
1523902893 359779 214401804557 6410487356
1523902903 359827 214401815269 6410494990
1523902913 359875 214401825981 6410502625
1523902924 359923 214401836693 6410510260
1523902935 359972 214401847405 6410517895
1523902947 360030 214401858117 6410525530
1523902957 360079 214401868829 6410533165
1523902967 360128 214401879541 6410540799
1523902977 360177 214401890253 6410548434
1523902988 360226 214401900965 6410556069
1523902998 360275 214401911677 6410563704
1523903008 360324 214401922389 6410571339
1523903018 360373 214401933101 6410578974
1523903028 360424 214401943813 6410586609
1523903038 360473 214401954527 6410594245
1523903049 360522 214401965241 6410601881
1523903059 360571 214401975955 6410609516
1523903069 360619 214401986669 6410617152
1523903079 360669 214401997383 6410624788
1523903089 360717 214402008097 6410632424
1523903100 360765 214402018811 6410640060
1523903110 360813 214402029525 6410647696
1523903120 360861 214402040239 6410655332
1523903130 360909 214402050953 6410662968
1523903140 360957 214402061667 6410670604
